id,num_sold
230130,142.60930653188672
230131,874.0807574447552
230132,686.7234218956697
230133,387.0785973928358
230134,454.0150487223453
230135,284.4790075477366
230136,1751.1052755536189
230137,1381.4977532199316
230138,772.0172202946496
230139,896.3133501287921
230140,338.7060281883517
230141,2113.0821898237905
230142,1657.5413606834163
230143,928.139873019603
230144,1102.0677743678832
230145,148.46031872028956
230146,927.0826585250613
230147,728.9460585158863
230148,416.8238627642173
230149,481.4537988376142
230150,305.2222523597175
230151,1889.5815581743686
230152,1476.9371633793298
230153,837.9211374870282
230154,968.7604880270619
230155,352.6619651256712
230156,2217.82110648087
230157,1747.9908266281407
230158,990.8326418888772
230159,1159.4418476480325
230160,109.14267225914274
230161,689.5143692325303
230162,522.6985753665907
230163,299.21530525350795
230164,345.4459649464125
230165,218.6079761980648
230166,1390.0595236457007
230167,1055.2725338151974
230168,609.1617702335329
230169,697.0576418991252
230170,256.4514383050154
230171,1618.8270632016554
230172,1232.3769551099097
230173,705.7116845916456
230174,829.2285637126696
230175,6.988279146378147
230176,29.402353380580674
230177,22.13860215539372
230178,12.782613135161565
230179,14.440185006715247
230180,8.948220754478992
230181,59.68096122081577
230182,44.657798910590216
230183,26.1921413250568
230184,29.987827626275465
230185,10.958438949337015
230186,70.23563101386274
230187,53.58264234828233
230188,30.80081011382143
230189,35.758808911231824
230190,234.79757148825567
230191,1477.195553379133
230192,1147.8430023372039
230193,650.4613506755088
230194,771.2570276580971
230195,467.04040996575714
230196,2928.471211235325
230197,2298.991997384865
230198,1285.5459784269033
230199,1509.1375370345322
230200,561.3184828612469
230201,3496.812252942346
230202,2750.495994725842
230203,1527.8642958259804
230204,1819.6389200552353
230205,183.39326474577518
230206,1154.8595093050592
230207,897.4393871927847
230208,504.1850015340079
230209,603.0627069790609
230210,369.3867640108977
230211,2342.697654782899
230212,1834.3344183326087
230213,1017.4763680119562
230214,1207.3558774269738
230215,442.7565174441236
230216,2822.2923908324874
230217,2198.7846284611746
230218,1229.9472290848953
230219,1466.680096540726
230220,107.57468007552198
230221,674.0432254479609
230222,569.6996996053988
230223,297.557464510823
230224,366.8279245103527
230225,222.0125041578525
230226,1360.3219578505255
230227,1141.800975102138
230228,611.2749023227667
230229,741.3628563147397
230230,256.6752664326523
230231,1585.2248236062555
230232,1314.3351124641883
230233,714.4121787912059
230234,877.9618236175234
230235,111.61887651612228
230236,725.029753009897
230237,599.3642646307906
230238,319.2076217534944
230239,392.0107754173658
230240,230.20511574935261
230241,1440.1633340800524
230242,1186.5492216430387
230243,640.943503040841
230244,786.4221812929887
230245,268.6917650973087
230246,1673.182518531656
230247,1378.4281986854992
230248,756.4761858964707
230249,925.2065470347242
230250,81.96272163711477
230251,524.4048949620656
230252,435.9351581869256
230253,230.2254944038486
230254,282.36834141149785
230255,165.90688855538448
230256,1053.6323257452593
230257,868.5024393537781
230258,471.24285149798527
230259,565.2507184446436
230260,196.1651167789117
